,證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
1066,2880,華南金          ,"4,088,100","5,657,000","-1,568,900",0,0,0,0,"41,000","-41,000","9,012",0,"11,988","-11,988","40,000","19,000","21,000","-1,600,888"
1067,2014,中鴻            ,"253,000","1,728,000","-1,475,000",0,0,0,0,"141,000","-141,000","-37,975","16,000","28,752","-12,752","8,000","33,223","-25,223","-1,653,975"
1068,2834,臺企銀          ,"2,861,000","4,548,534","-1,687,534",0,0,0,0,"61,000","-61,000","68,000","4,000",0,"4,000","64,000",0,"64,000","-1,680,534"
1069,00664R,國泰臺灣加權反1 ,0,0,0,0,0,0,0,0,0,"-1,759,712",0,0,0,"592,000","2,351,712","-1,759,712","-1,759,712"
1070,6285,啟碁            ,"1,377,000","2,957,000","-1,580,000",0,0,0,0,"56,000","-56,000","-141,337","68,000","219,232","-151,232","26,000","16,105","9,895","-1,777,337"
1071,00902,中信電池及儲能  ,"37,000","2,994,000","-2,957,000",0,0,0,0,0,0,"1,141,958",0,0,0,"2,414,000","1,272,042","1,141,958","-1,815,042"
1072,2201,裕隆            ,"4,437,250","4,942,271","-505,021",0,0,0,0,"204,000","-204,000","-1,164,764","209,000","1,274,416","-1,065,416","204,677","304,025","-99,348","-1,873,785"
1073,00676R,富邦臺灣加權反1 ,0,0,0,0,0,0,0,0,0,"-1,946,000",0,0,0,"200,000","2,146,000","-1,946,000","-1,946,000"
1074,00655L,國泰中國A50正2  ,"99,000","360,000","-261,000",0,0,0,0,0,0,"-1,686,715",0,0,0,"1,267,600","2,954,315","-1,686,715","-1,947,715"
1075,3038,全台            ,"1,511,000","3,564,000","-2,053,000",0,0,0,"100,000","2,000","98,000","-3,378","2,001","5,379","-3,378",0,0,0,"-1,958,378"
1076,1460,宏遠            ,"1,787,000","3,701,000","-1,914,000",0,0,0,0,0,0,"-68,000",0,"68,000","-68,000",0,0,0,"-1,982,000"
1077,4746,台耀            ,"1,376,000","3,037,000","-1,661,000",0,0,0,0,"310,000","-310,000","-20,491","10,000","16,000","-6,000","6,000","20,491","-14,491","-1,991,491"
1078,2388,威盛            ,"2,023,000","4,129,000","-2,106,000",0,0,0,0,0,0,"114,151","29,000","134,000","-105,000","259,000","39,849","219,151","-1,991,849"
1079,3045,台灣大          ,"2,592,100","5,069,000","-2,476,900",0,0,0,"445,000","303,000","142,000","291,814","331,000","27,000","304,000",0,"12,186","-12,186","-2,043,086"
1080,2323,中環            ,"4,824,000","6,784,351","-1,960,351",0,0,0,0,0,0,"-90,000","40,000","130,000","-90,000",0,0,0,"-2,050,351"
1081,1609,大亞            ,"3,014,000","5,130,000","-2,116,000",0,0,0,0,"472,000","-472,000","419,683","211,000","80,441","130,559","314,124","25,000","289,124","-2,168,317"
1082,5880,合庫金          ,"2,330,210","4,603,700","-2,273,490",0,0,0,0,"5,000","-5,000","81,381","10,000","21,619","-11,619","128,000","35,000","93,000","-2,197,109"
1083,2206,三陽工業        ,"2,937,120","5,166,552","-2,229,432",0,0,0,0,"34,000","-34,000","-14,085","94,021","184,343","-90,322","124,000","47,763","76,237","-2,277,517"
1084,2606,裕民            ,"549,000","2,591,730","-2,042,730",0,0,0,"135,000","261,000","-126,000","-243,756","41,000","162,756","-121,756","10,000","132,000","-122,000","-2,412,486"
1085,3701,大眾控          ,"705,000","3,121,000","-2,416,000",0,0,0,0,"2,000","-2,000","-90,117","46,000","107,000","-61,000","56,000","85,117","-29,117","-2,508,117"
1086,9945,潤泰新          ,"321,000","2,775,500","-2,454,500",0,0,0,0,0,0,"-62,882","37,000","44,882","-7,882","2,000","57,000","-55,000","-2,517,382"
1087,2637,慧洋-KY         ,"765,000","3,134,000","-2,369,000",0,0,0,0,"318,000","-318,000","-107,582","31,000","16,735","14,265","1,000","122,847","-121,847","-2,794,582"
1088,2344,華邦電          ,"8,620,248","11,611,875","-2,991,627",0,0,0,"269,000","2,000","267,000","-219,000","66,000","196,000","-130,000","124,000","213,000","-89,000","-2,943,627"
1089,1589,永冠-KY         ,"636,000","3,001,000","-2,365,000",0,0,0,0,"701,000","-701,000","-117,092","25,002","66,310","-41,308","16,000","91,784","-75,784","-3,183,092"
1090,1102,亞泥            ,"1,265,115","4,496,700","-3,231,585",0,0,0,"632,000","252,000","380,000","-338,418","27,000","76,421","-49,421","1,000","289,997","-288,997","-3,190,003"
1091,2615,萬海            ,"1,210,200","3,805,906","-2,595,706",0,0,0,0,"12,000","-12,000","-592,840","32,000","579,840","-547,840","2,000","47,000","-45,000","-3,200,546"
1092,2609,陽明            ,"1,877,700","4,644,407","-2,766,707",0,0,0,0,"26,000","-26,000","-481,081","14,000","311,416","-297,416","54,000","237,665","-183,665","-3,273,788"
1093,1504,東元            ,"6,819,000","9,150,119","-2,331,119",0,0,0,0,"32,000","-32,000","-1,015,286","150,000","1,028,286","-878,286","92,000","229,000","-137,000","-3,378,405"
1094,2885,元大金          ,"3,190,100","7,727,400","-4,537,300",0,0,0,"1,607,000","46,000","1,561,000","-474,397",0,"10,397","-10,397",0,"464,000","-464,000","-3,450,697"
1095,00752,中信中國50      ,"177,180","1,778,000","-1,600,820",0,0,0,0,0,0,"-2,215,608",0,0,0,"1,487,996","3,703,604","-2,215,608","-3,816,428"
1096,5871,中租-KY         ,"2,747,083","6,470,005","-3,722,922",0,0,0,0,"210,000","-210,000","45,255","107,000","64,441","42,559","44,000","41,304","2,696","-3,887,667"
1097,00706L,期元大S&P日圓正2,"83,000","165,000","-82,000",0,0,0,0,0,0,"-4,077,100",0,0,0,"138,000","4,215,100","-4,077,100","-4,159,100"
1098,1101,台泥            ,"18,090,300","18,498,900","-408,600",0,0,0,0,"3,987,000","-3,987,000","-130,419","29,000","117,993","-88,993","152,000","193,426","-41,426","-4,526,019"
1099,2867,三商壽          ,"309,000","4,063,039","-3,754,039",0,0,0,0,0,0,"-1,006,043",0,"1,500,000","-1,500,000","595,000","101,043","493,957","-4,760,082"
1100,2892,第一金          ,"6,049,435","10,123,900","-4,074,465",0,0,0,0,"1,019,000","-1,019,000","-25,455","6,000","31,455","-25,455","50,000","50,000",0,"-5,118,920"
1101,5876,上海商銀        ,"1,577,000","7,379,447","-5,802,447",0,0,0,"583,000","17,000","566,000","34,492","95,000","38,495","56,505","3,000","25,013","-22,013","-5,201,955"
1102,2881,富邦金          ,"2,667,100","8,418,200","-5,751,100",0,0,0,"439,000","35,000","404,000","13,702","167,000","238,225","-71,225","131,000","46,073","84,927","-5,333,398"
1103,2457,飛宏            ,"2,442,000","7,157,000","-4,715,000",0,0,0,0,"5,000","-5,000","-658,822","10,000","43,669","-33,669","23,000","648,153","-625,153","-5,378,822"
1104,2890,永豐金          ,"4,614,000","11,573,200","-6,959,200",0,0,0,"2,141,000","46,000","2,095,000","-554,648",0,"20,648","-20,648",0,"534,000","-534,000","-5,418,848"
1105,3481,群創            ,"4,283,200","13,085,000","-8,801,800",0,0,0,"5,241,000","1,848,000","3,393,000","-191,001","310,000","325,000","-15,000","263,999","440,000","-176,001","-5,599,801"
1106,00633L,富邦上証正2     ,"738,000","2,159,000","-1,421,000",0,0,0,0,0,0,"-4,754,074",0,0,0,"2,465,671","7,219,745","-4,754,074","-6,175,074"
1107,2409,友達            ,"6,472,000","11,789,400","-5,317,400",0,0,0,0,"59,000","-59,000","-840,000","2,000","12,000","-10,000","61,000","891,000","-830,000","-6,216,400"
1108,2887,台新金          ,"2,998,400","9,857,421","-6,859,021",0,0,0,0,"44,000","-44,000","-2,000",0,"56,000","-56,000","54,000",0,"54,000","-6,905,021"
1109,2884,玉山金          ,"2,426,250","9,475,600","-7,049,350",0,0,0,0,"49,000","-49,000","24,517","10,000","79,139","-69,139","226,000","132,344","93,656","-7,073,833"
1110,1605,華新            ,"940,000","8,626,400","-7,686,400",0,0,0,0,"23,000","-23,000","531,382","824,000","284,790","539,210","37,000","44,828","-7,828","-7,178,018"
1111,2882,國泰金          ,"7,720,100","16,251,344","-8,531,244",0,0,0,"1,612,000","40,000","1,572,000","-238,690","20,000","250,959","-230,959","52,000","59,731","-7,731","-7,197,934"
1112,2002,中鋼            ,"9,007,970","19,496,700","-10,488,730",0,0,0,"3,458,000","34,000","3,424,000","-629,038","31,000","622,585","-591,585","21,000","58,453","-37,453","-7,693,768"
1113,00688L,國泰20年美債正2 ,"156,000","432,000","-276,000",0,0,0,0,0,0,"-8,034,614",0,0,0,"283,000","8,317,614","-8,034,614","-8,310,614"
1114,2402,毅嘉            ,"1,339,000","10,062,000","-8,723,000",0,0,0,0,"5,000","-5,000","84,526","159,000","23,467","135,533","62,000","113,007","-51,007","-8,643,474"
1115,2888,新光金          ,"5,022,000","14,677,600","-9,655,600",0,0,0,0,"53,000","-53,000","53,086","51,000","205,000","-154,000","212,050","4,964","207,086","-9,655,514"
1116,2317,鴻海            ,"7,187,660","16,503,602","-9,315,942",0,0,0,0,"578,000","-578,000","-93,300","75,000","77,000","-2,000","56,000","147,300","-91,300","-9,987,242"
1117,2891,中信金          ,"4,038,100","14,305,501","-10,267,401",0,0,0,0,"241,000","-241,000","-396,272","105,000","57,095","47,905","242,000","686,177","-444,177","-10,904,673"
1118,00650L,復華香港正2     ,"2,901,000","1,579,000","1,322,000",0,0,0,0,0,0,"-12,504,622",0,0,0,"4,809,000","17,313,622","-12,504,622","-11,182,622"
1119,2603,長榮            ,"1,121,218","12,798,899","-11,677,681",0,0,0,0,"188,000","-188,000","523,204","699,000","360,796","338,204","438,000","253,000","185,000","-11,342,477"
1120,2883,開發金          ,"21,950,000","38,048,100","-16,098,100",0,0,0,"3,260,000","64,000","3,196,000","159,641","449,000","179,359","269,641","6,000","116,000","-110,000","-12,742,459"
1121,00680L,元大美債20正2   ,"424,000","1,825,000","-1,401,000",0,0,0,0,0,0,"-12,074,613","2,816,000","1,181,000","1,635,000","444,000","14,153,613","-13,709,613","-13,475,613"
1122,00753L,中信中國50正2   ,"3,722,000","5,887,000","-2,165,000",0,0,0,0,0,0,"-12,587,513",0,"290,000","-290,000","3,409,998","15,707,511","-12,297,513","-14,752,513"
1123,00673R,期元大S&P原油反1,"32,000","1,252,000","-1,220,000",0,0,0,0,0,0,"-13,538,000",0,0,0,"2,361,000","15,899,000","-13,538,000","-14,758,000"
1124,2303,聯電            ,"16,404,705","35,206,115","-18,801,410",0,0,0,"1,280,000","733,000","547,000","991,438","1,351,000","86,948","1,264,052","81,000","353,614","-272,614","-17,262,972"
1125,00665L,富邦恒生國企正2 ,"4,817,000","6,776,000","-1,959,000",0,0,0,0,0,0,"-16,957,887",0,0,0,"11,258,200","28,216,087","-16,957,887","-18,916,887"
1126,00712,復華富時不動產  ,"464,000","21,823,000","-21,359,000",0,0,0,0,0,0,"-10,151,012",0,0,0,"1,300,000","11,451,012","-10,151,012","-31,510,012"
1127,00632R,元大台灣50反1   ,"965,000","1,941,000","-976,000",0,0,0,0,0,0,"-31,850,721",0,"3,200,000","-3,200,000","29,385,000","58,035,721","-28,650,721","-32,826,721"
1128,00637L,元大滬深300正2  ,"1,358,000","8,596,000","-7,238,000",0,0,0,0,0,0,"-40,387,738",0,0,0,"24,286,241","64,673,979","-40,387,738","-47,625,738"
1129,00882,中信中國高股息  ,"648,606","14,095,000","-13,446,394",0,0,0,0,0,0,"-54,601,423",0,0,0,"2,427,000","57,028,423","-54,601,423","-68,047,817"
