,證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
0,1609,大亞            ,"47,505,652","18,960,120","28,545,532",0,0,0,0,"112,000","-112,000","-38,185","215,114","675,162","-460,048","1,150,863","729,000","421,863","28,395,347"
1,00881,國泰台灣5G+     ,"14,491,000","460,201","14,030,799",0,0,0,0,0,0,"3,648,291",0,"40,000","-40,000","5,365,291","1,677,000","3,688,291","17,679,090"
2,00893,國泰智能電動車  ,"11,004,200","275,000","10,729,200",0,0,0,0,0,0,"6,368,457",0,0,0,"8,409,457","2,041,000","6,368,457","17,097,657"
3,00632R,元大台灣50反1   ,"1,008,000","419,000","589,000",0,0,0,0,0,0,"15,581,905","1,598,000","21,685,000","-20,087,000","64,556,000","28,887,095","35,668,905","16,170,905"
4,00878,國泰永續高股息  ,"7,120,544","923,000","6,197,544",0,0,0,0,0,0,"6,387,010","140,000","90,000","50,000","9,701,999","3,364,989","6,337,010","12,584,554"
5,2886,兆豐金          ,"14,143,544","3,956,408","10,187,136",0,0,0,0,"43,796","-43,796","121,000","64,000","14,000","50,000","87,000","16,000","71,000","10,264,340"
6,0050,元大台灣50      ,"8,055,222","7,330","8,047,892",0,0,0,0,0,0,"2,001,609","1,493,376","321,000","1,172,376","1,460,233","631,000","829,233","10,049,501"
7,2882,國泰金          ,"12,725,606","4,967,740","7,757,866",0,0,0,"1,363,000","92,164","1,270,836","401,815","424,246","46,431","377,815","39,000","15,000","24,000","9,430,517"
8,2330,台積電          ,"22,183,136","14,747,023","7,436,113",0,0,0,"1,567,000","116,031","1,450,969","339,227","219,000","17,000","202,000","454,225","316,998","137,227","9,226,309"
9,00891,中信關鍵半導體  ,"5,615,000","1,382,000","4,233,000",0,0,0,0,0,0,"3,019,883","200,000","30,000","170,000","3,385,883","536,000","2,849,883","7,252,883"
10,2891,中信金          ,"16,371,069","9,253,080","7,117,989",0,0,0,0,"44,019","-44,019","171,000","155,000","4,000","151,000","36,000","16,000","20,000","7,244,970"
11,2308,台達電          ,"7,489,155","2,602,185","4,886,970",0,0,0,"526,000","47,937","478,063","1,485,832","1,146,902","50,000","1,096,902","424,930","36,000","388,930","6,850,865"
12,2801,彰銀            ,"8,205,986","1,581,167","6,624,819",0,0,0,0,"59,385","-59,385","72,000","58,000","32,000","26,000","58,000","12,000","46,000","6,637,434"
13,00885,富邦越南        ,"6,906,300","609,915","6,296,385",0,0,0,0,0,0,"233,322","150,000",0,"150,000","1,075,322","992,000","83,322","6,529,707"
14,2885,元大金          ,"9,710,779","3,256,857","6,453,922",0,0,0,0,"63,492","-63,492","-74,006","26,000","147,000","-121,000","51,994","5,000","46,994","6,316,424"
15,2634,漢翔            ,"8,043,000","2,302,000","5,741,000",0,0,0,0,"310,000","-310,000","563,021","713,023","486,000","227,023","423,998","88,000","335,998","5,994,021"
16,2356,英業達          ,"10,799,074","5,459,361","5,339,713",0,0,0,0,"654,000","-654,000","1,006,903","157,000","118,761","38,239","1,032,514","63,850","968,664","5,692,616"
17,2324,仁寶            ,"20,102,219","14,657,213","5,445,006",0,0,0,0,"55,104","-55,104","151,707","35,707","37,000","-1,293","191,000","38,000","153,000","5,541,609"
18,00900,富邦特選高股息30,"2,174,000","139,000","2,035,000",0,0,0,0,0,0,"3,263,675",0,"10,000","-10,000","5,319,675","2,046,000","3,273,675","5,298,675"
19,3706,神達            ,"5,743,000","1,498,050","4,244,950",0,0,0,0,"4,000","-4,000","833,000","890,000","85,000","805,000","28,000",0,"28,000","5,073,950"
20,2303,聯電            ,"16,707,618","15,762,075","945,543",0,0,0,"991,000","328,053","662,947","2,924,726","2,118,000","130,471","1,987,529","1,049,197","112,000","937,197","4,533,216"
21,4960,誠美材          ,"5,062,000","719,000","4,343,000",0,0,0,0,0,0,"-1,000","1,000","2,000","-1,000",0,0,0,"4,342,000"
22,6770,力積電          ,"6,785,913","3,119,000","3,666,913",0,0,0,"128,000","60,108","67,892","570,220","168,090",0,"168,090","408,130","6,000","402,130","4,305,025"
23,00650L,復華香港正2     ,"2,271,000","644,000","1,627,000",0,0,0,0,0,0,"2,479,414","183,000",0,"183,000","4,124,292","1,827,878","2,296,414","4,106,414"
24,2887,台新金          ,"8,749,850","4,874,868","3,874,982",0,0,0,0,"78,653","-78,653","160,000","46,000",0,"46,000","138,000","24,000","114,000","3,956,329"
25,00673R,期元大S&P原油反1,0,0,0,0,0,0,0,0,0,"3,887,000",0,"20,000","-20,000","7,110,000","3,203,000","3,907,000","3,887,000"
26,00892,富邦台灣半導體  ,"1,423,000","27,000","1,396,000",0,0,0,0,0,0,"1,974,931",0,0,0,"3,303,212","1,328,281","1,974,931","3,370,931"
27,00923,群益台灣ESG低碳 ,"1,502,000",0,"1,502,000",0,0,0,0,0,0,"1,853,950",0,0,0,"2,316,398","462,448","1,853,950","3,355,950"
28,2884,玉山金          ,"8,622,842","5,413,709","3,209,133",0,0,0,0,"73,647","-73,647","82,000","59,000","6,000","53,000","29,000",0,"29,000","3,217,486"
29,4938,和碩            ,"4,582,325","1,520,107","3,062,218",0,0,0,"110,000","29,967","80,033","59,000","54,000","17,000","37,000","22,000",0,"22,000","3,201,251"
30,00665L,富邦恒生國企正2 ,"4,457,000","5,299,000","-842,000",0,0,0,0,0,0,"3,986,054",0,0,0,"10,828,041","6,841,987","3,986,054","3,144,054"
31,2371,大同            ,"6,971,000","2,785,000","4,186,000",0,0,0,0,"12,000","-12,000","-1,390,888","23,000","1,236,888","-1,213,888","13,000","190,000","-177,000","2,783,112"
32,8112,至上            ,"3,168,000","936,000","2,232,000",0,0,0,"429,000",0,"429,000","23,321","6,113","11,000","-4,887","28,208",0,"28,208","2,684,321"
33,0056,元大高股息      ,"2,258,014","372,110","1,885,904",0,0,0,0,"310,000","-310,000","1,012,668","442,069","60,000","382,069","2,640,394","2,009,795","630,599","2,588,572"
34,2867,三商壽          ,"3,823,000","1,629,684","2,193,316",0,0,0,0,0,0,"349,000","35,000",0,"35,000","320,000","6,000","314,000","2,542,316"
35,2498,宏達電          ,"3,309,000","1,090,496","2,218,504",0,0,0,0,"8,000","-8,000","281,947","397,000","136,053","260,947","101,000","80,000","21,000","2,492,451"
36,00895,富邦未來車      ,"1,777,000","55,150","1,721,850",0,0,0,0,0,0,"685,440",0,0,0,"1,956,440","1,271,000","685,440","2,407,290"
37,2892,第一金          ,"7,839,326","5,556,200","2,283,126",0,0,0,0,"100,187","-100,187","105,421","92,000","50,579","41,421","67,000","3,000","64,000","2,288,360"
38,2312,金寶            ,"3,332,000","1,142,000","2,190,000",0,0,0,0,0,0,"69,597","7,000",0,"7,000","141,597","79,000","62,597","2,259,597"
39,2349,錸德            ,"2,256,000","42,000","2,214,000",0,0,0,0,0,0,"1,000","1,000",0,"1,000",0,0,0,"2,215,000"
40,1101,台泥            ,"5,572,385","2,983,154","2,589,231",0,0,0,0,"25,953","-25,953","-350,994","28,000","2,000","26,000","58,000","434,994","-376,994","2,212,284"
41,00907,永豐優息存股    ,"367,000","36,000","331,000",0,0,0,0,0,0,"1,874,190",0,0,0,"2,192,217","318,027","1,874,190","2,205,190"
42,2329,華泰            ,"3,113,000","920,000","2,193,000",0,0,0,0,0,0,"-31,999","3,001",0,"3,001","71,000","106,000","-35,000","2,161,001"
43,1907,永豐餘          ,"5,160,000","2,951,000","2,209,000",0,0,0,0,0,0,"-58,479","17,137","105,000","-87,863","35,384","6,000","29,384","2,150,521"
44,2377,微星            ,"5,251,732","3,162,297","2,089,435",0,0,0,0,"63,000","-63,000","117,892","77,000","45,518","31,482","95,410","9,000","86,410","2,144,327"
45,00905,FT臺灣Smart     ,"58,800","2,000","56,800",0,0,0,0,0,0,"1,942,714",0,0,0,"2,249,000","306,286","1,942,714","1,999,514"
46,2748,雲品            ,"3,194,000","2,373,000","821,000",0,0,0,"1,100,000",0,"1,100,000","52,699","108,000","30,000","78,000","15,002","40,303","-25,301","1,973,699"
47,00717,富邦美國特別股  ,"1,627,000","5,000","1,622,000",0,0,0,0,0,0,"306,000",0,0,0,"720,000","414,000","306,000","1,928,000"
48,6239,力成            ,"2,378,801","544,000","1,834,801",0,0,0,"62,000","8,000","54,000","2,000","52,000","7,000","45,000","1,000","44,000","-43,000","1,890,801"
49,2317,鴻海            ,"9,113,786","7,680,900","1,432,886",0,0,0,0,"240,068","-240,068","667,000","679,000","22,000","657,000","122,000","112,000","10,000","1,859,818"
50,1513,中興電          ,"3,738,216","1,766,000","1,972,216",0,0,0,0,"280,000","-280,000","161,269","47,239","30,970","16,269","263,500","118,500","145,000","1,853,485"
51,00894,中信小資高價30  ,"620,000",0,"620,000",0,0,0,0,0,0,"1,192,602",0,0,0,"1,389,602","197,000","1,192,602","1,812,602"
52,00671R,富邦NASDAQ反1   ,0,0,0,0,0,0,0,0,0,"1,808,000",0,0,0,"1,973,000","165,000","1,808,000","1,808,000"
53,2393,億光            ,"2,553,000","692,000","1,861,000",0,0,0,0,0,0,"-57,999","42,001","95,000","-52,999",0,"5,000","-5,000","1,803,001"
54,00896,中信綠能及電動車,"591,000","10,000","581,000",0,0,0,0,0,0,"1,212,139","210,000",0,"210,000","1,800,139","798,000","1,002,139","1,793,139"
55,2454,聯發科          ,"3,243,616","1,764,840","1,478,776",0,0,0,"53,000","69,803","-16,803","322,702","259,779","8,000","251,779","97,023","26,100","70,923","1,784,675"
56,3006,晶豪科          ,"1,697,000","505,000","1,192,000",0,0,0,0,0,0,"553,310","258,162","44,000","214,162","346,148","7,000","339,148","1,745,310"
57,6191,精成科          ,"2,975,000","1,222,000","1,753,000",0,0,0,0,0,0,"-10,402","30,598","41,000","-10,402",0,0,0,"1,742,598"
58,00669R,國泰美國道瓊反1 ,0,0,0,0,0,0,0,0,0,"1,741,848",0,0,0,"2,669,000","927,152","1,741,848","1,741,848"
59,3027,盛達            ,"5,068,000","3,358,000","1,710,000",0,0,0,0,0,0,"3,000","15,000","12,000","3,000",0,0,0,"1,713,000"
60,9907,統一實          ,"2,281,000","587,000","1,694,000",0,0,0,0,0,0,"7,000","7,000",0,"7,000",0,0,0,"1,701,000"
61,6005,群益證          ,"2,415,000","761,241","1,653,759",0,0,0,0,0,0,0,0,0,0,0,0,0,"1,653,759"
62,4746,台耀            ,"2,182,000","714,000","1,468,000",0,0,0,0,0,0,"179,000","140,000",0,"140,000","39,000",0,"39,000","1,647,000"
63,00690,兆豐藍籌30      ,"35,000","51,000","-16,000",0,0,0,0,0,0,"1,628,144",0,0,0,"2,134,144","506,000","1,628,144","1,612,144"
64,3715,定穎投控        ,"2,213,000","644,000","1,569,000",0,0,0,0,0,0,"38,363","38,704",341,"38,363",0,0,0,"1,607,363"
65,2027,大成鋼          ,"2,804,490","1,144,000","1,660,490",0,0,0,0,0,0,"-83,000","8,000","18,000","-10,000","6,000","79,000","-73,000","1,577,490"
66,00680L,元大美債20正2   ,"2,741,000","232,000","2,509,000",0,0,0,0,0,0,"-937,764","170,000",0,"170,000","4,478,313","5,586,077","-1,107,764","1,571,236"
67,00903,富邦元宇宙      ,"176,000","83,000","93,000",0,0,0,0,0,0,"1,413,558",0,0,0,"1,855,558","442,000","1,413,558","1,506,558"
68,006208,富邦台50        ,"296,104","15,842","280,262",0,0,0,0,0,0,"1,185,151",0,0,0,"1,730,151","545,000","1,185,151","1,465,413"
69,2707,晶華            ,"1,867,378","704,050","1,163,328",0,0,0,"265,000","5,000","260,000","39,633","66,257","31,000","35,257","106,376","102,000","4,376","1,462,961"
70,2834,臺企銀          ,"5,596,105","4,639,964","956,141",0,0,0,0,"36,073","-36,073","525,000","417,000",0,"417,000","148,000","40,000","108,000","1,445,068"
71,3034,聯詠            ,"2,987,872","1,422,537","1,565,335",0,0,0,"52,000","515,559","-463,559","343,134","341,552","99,000","242,552","165,365","64,783","100,582","1,444,910"
72,3545,敦泰            ,"1,409,000","132,000","1,277,000",0,0,0,0,0,0,"160,946","1,663",0,"1,663","163,283","4,000","159,283","1,437,946"
73,2913,農林            ,"2,353,000","905,000","1,448,000",0,0,0,0,0,0,"-22,000","136,000","158,000","-22,000",0,0,0,"1,426,000"
74,1504,東元            ,"9,723,000","9,361,581","361,419",0,0,0,0,"6,829","-6,829","999,669","331,098","130,286","200,812","875,428","76,571","798,857","1,354,259"
75,4904,遠傳            ,"2,903,314","1,572,489","1,330,825",0,0,0,0,"33,125","-33,125","28,274","14,002","1,000","13,002","28,272","13,000","15,272","1,325,974"
76,00922,國泰台灣領袖50  ,"2,111,314",0,"2,111,314",0,0,0,0,0,0,"-811,808",0,0,0,"210,356","1,022,164","-811,808","1,299,506"
77,00753L,中信中國50正2   ,"1,046,000","1,241,000","-195,000",0,0,0,0,0,0,"1,469,058",0,0,0,"4,208,411","2,739,353","1,469,058","1,274,058"
78,00912,中信臺灣智慧50  ,"344,000","41,000","303,000",0,0,0,0,0,0,"945,868",0,0,0,"1,699,001","753,133","945,868","1,248,868"
79,5469,瀚宇博          ,"1,488,000","222,000","1,266,000",0,0,0,0,0,0,"-22,000","2,000","24,000","-22,000",0,0,0,"1,244,000"
80,6202,盛群            ,"691,093","114,000","577,093",0,0,0,"635,000","1,000","634,000","23,000","1,000",0,"1,000","22,000",0,"22,000","1,234,093"
81,00688L,國泰20年美債正2 ,"436,000",0,"436,000",0,0,0,0,0,0,"791,120",0,0,0,"1,712,120","921,000","791,120","1,227,120"
82,2504,國產            ,"2,140,000","910,000","1,230,000",0,0,0,0,0,0,"-11,000","6,000","17,000","-11,000",0,0,0,"1,219,000"
83,4967,十銓            ,"1,480,010","356,000","1,124,010",0,0,0,0,0,0,"84,000","106,000","22,000","84,000",0,0,0,"1,208,010"
84,00692,富邦公司治理    ,"77,000","2,150","74,850",0,0,0,0,0,0,"1,130,816",0,"20,000","-20,000","2,008,816","858,000","1,150,816","1,205,666"
85,8210,勤誠            ,"1,997,000","1,437,000","560,000",0,0,0,"505,000",0,"505,000","124,752","52,013","54,261","-2,248","187,000","60,000","127,000","1,189,752"
86,2105,正新            ,"2,667,843","1,606,575","1,061,268",0,0,0,0,"7,685","-7,685","92,962","90,000","13,038","76,962","20,000","4,000","16,000","1,146,545"
87,3714,富采            ,"1,812,096","810,343","1,001,753",0,0,0,0,0,0,"135,361","83,014","2,000","81,014","124,347","70,000","54,347","1,137,114"
88,5876,上海商銀        ,"4,104,270","3,038,370","1,065,900",0,0,0,0,"36,658","-36,658","104,314","52,000",0,"52,000","53,314","1,000","52,314","1,133,556"
89,2368,金像電          ,"4,561,000","4,706,300","-145,300",0,0,0,"845,000","243,000","602,000","674,416","620,306","137,676","482,630","214,785","22,999","191,786","1,131,116"
90,00898,國泰基因免疫革命,"1,159,000",0,"1,159,000",0,0,0,0,0,0,"-27,999",0,0,0,1,"28,000","-27,999","1,131,001"
91,00901,永豐智能車供應鏈,"181,000","6,000","175,000",0,0,0,"212,000",0,"212,000","722,840",0,0,0,"893,341","170,501","722,840","1,109,840"
92,3711,日月光投控      ,"13,751,633","18,593,605","-4,841,972",0,0,0,"5,757,000","41,508","5,715,492","227,182","798,992","685,148","113,844","146,347","33,009","113,338","1,100,702"
93,2845,遠東銀          ,"1,445,000","385,112","1,059,888",0,0,0,0,"5,000","-5,000","23,000","20,000",0,"20,000","3,000",0,"3,000","1,077,888"
94,2455,全新            ,"2,562,000","1,852,058","709,942",0,0,0,"461,000","655,000","-194,000","535,118","391,034","51,740","339,294","221,824","26,000","195,824","1,051,060"
95,3596,智易            ,"1,206,000","389,000","817,000",0,0,0,0,0,0,"209,248","187,145",0,"187,145","29,103","7,000","22,103","1,026,248"
96,2206,三陽工業        ,"10,367,144","9,440,796","926,348",0,0,0,0,993,-993,"85,603","82,246","162,808","-80,562","305,370","139,205","166,165","1,010,958"
97,5706,鳳凰            ,"6,391,030","5,411,000","980,030",0,0,0,0,0,0,"25,242","16,000","17,758","-1,758","27,000",0,"27,000","1,005,272"
98,6691,洋基工程        ,"1,118,100","204,000","914,100",0,0,0,"6,000",0,"6,000","70,371","1,638","26,099","-24,461","111,832","17,000","94,832","990,471"
99,2352,佳世達          ,"3,180,500","1,831,000","1,349,500",0,0,0,"79,000","11,000","68,000","-432,575","165,000","255,575","-90,575","33,000","375,000","-342,000","984,925"
100,3033,威健            ,"1,027,000","421,000","606,000",0,0,0,"643,000",0,"643,000","-265,000",0,"286,000","-286,000","21,000",0,"21,000","984,000"
101,8028,昇陽半導體      ,"1,133,000","184,000","949,000",0,0,0,0,0,0,"29,849","31,344","1,495","29,849",0,0,0,"978,849"
102,3703,欣陸            ,"1,190,000","230,000","960,000",0,0,0,0,0,0,"17,000","4,000",0,"4,000","13,000",0,"13,000","977,000"
103,8215,明基材          ,"1,342,000","382,000","960,000",0,0,0,0,"3,000","-3,000",111,"1,000","1,000",0,"22,111","22,000",111,"957,111"
104,2421,建準            ,"4,880,340","4,101,000","779,340",0,0,0,0,"1,000","-1,000","163,559","209,875","104,295","105,580","278,000","220,021","57,979","941,899"
105,4968,立積            ,"1,822,000","1,028,000","794,000",0,0,0,0,"27,000","-27,000","174,000","21,000",0,"21,000","162,000","9,000","153,000","941,000"
106,00904,新光臺灣半導體30,"27,000","4,000","23,000",0,0,0,0,0,0,"890,374",0,0,0,"1,139,841","249,467","890,374","913,374"
107,2915,潤泰全          ,"1,827,000","741,000","1,086,000",0,0,0,0,0,0,"-191,000","10,000","186,000","-176,000","17,000","32,000","-15,000","895,000"
108,6116,彩晶            ,"2,651,000","3,927,000","-1,276,000",0,0,0,"2,718,000",0,"2,718,000","-556,000","42,000","24,000","18,000","4,000","578,000","-574,000","886,000"
109,2481,強茂            ,"921,010","67,000","854,010",0,0,0,0,0,0,"29,001","4,001","4,000",1,"31,000","2,000","29,000","883,011"
110,3682,亞太電          ,"1,056,000","215,000","841,000",0,0,0,0,0,0,"29,000","29,000",0,"29,000",0,0,0,"870,000"
111,2495,普安            ,"1,118,000","240,000","878,000",0,0,0,0,0,0,"-10,124","9,306","19,430","-10,124",0,0,0,"867,876"
112,5880,合庫金          ,"3,793,927","2,938,408","855,519",0,0,0,0,"40,205","-40,205","46,000","103,000","50,000","53,000",0,"7,000","-7,000","861,314"
113,2379,瑞昱            ,"1,567,338","918,741","648,597",0,0,0,"77,000","9,155","67,845","138,710","107,447","21,000","86,447","74,263","22,000","52,263","855,152"
114,1904,正隆            ,"1,490,000","549,000","941,000",0,0,0,0,0,0,"-87,927","46,000","133,927","-87,927",0,0,0,"853,073"
115,6625,必應            ,"2,132,000","1,279,000","853,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"853,000"
116,3515,華擎            ,"993,000","211,000","782,000",0,0,0,0,0,0,"62,147","34,000","3,000","31,000","44,147","13,000","31,147","844,147"
117,2211,長榮鋼          ,"859,000","112,000","747,000",0,0,0,0,0,0,"97,000","26,000","8,000","18,000","85,000","6,000","79,000","844,000"
118,3028,增你強          ,"1,027,200","60,000","967,200",0,0,0,0,0,0,"-141,000","5,000","67,000","-62,000",0,"79,000","-79,000","826,200"
119,2002,中鋼            ,"5,322,292","6,938,211","-1,615,919",0,0,0,"2,588,000","85,263","2,502,737","-71,994","61,000","94,000","-33,000",0,"38,994","-38,994","814,824"
120,00897,富邦基因免疫生技,"909,000",0,"909,000",0,0,0,0,0,0,"-107,249",0,0,0,"751,751","859,000","-107,249","801,751"
121,1532,勤美            ,"923,000","114,000","809,000",0,0,0,0,0,0,"-12,999","1,001","14,000","-12,999",0,0,0,"796,001"
122,1314,中石化          ,"2,581,000","1,511,000","1,070,000",0,0,0,0,0,0,"-274,000","17,000","82,000","-65,000",0,"209,000","-209,000","796,000"
123,6438,迅得            ,"1,247,000","508,532","738,468",0,0,0,0,0,0,"55,555","29,000","2,000","27,000","58,555","30,000","28,555","794,023"
124,2405,輔信            ,"828,000","37,000","791,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"791,000"
125,2467,志聖            ,"1,080,000","254,000","826,000",0,0,0,0,0,0,"-35,711","2,289","38,000","-35,711",0,0,0,"790,289"
126,00830,國泰費城半導體  ,"1,226,000","26,000","1,200,000",0,0,0,0,0,0,"-412,649",0,0,0,"202,351","615,000","-412,649","787,351"
127,4961,天鈺            ,"942,000","383,000","559,000",0,0,0,"156,000","11,000","145,000","77,621",0,0,0,"94,021","16,400","77,621","781,621"
128,2104,國際中橡        ,"971,000","196,000","775,000",0,0,0,0,0,0,"4,000","4,000",0,"4,000",0,0,0,"779,000"
129,6789,采鈺            ,"712,000","138,300","573,700",0,0,0,0,0,0,"195,474","78,000",0,"78,000","131,166","13,692","117,474","769,174"
130,1722,台肥            ,"995,878","265,909","729,969",0,0,0,0,0,0,"-15,976","63,000","10,000","53,000","41,024","110,000","-68,976","713,993"
131,2201,裕隆            ,"3,111,025","1,609,022","1,502,003",0,0,0,0,"50,000","-50,000","-740,557","179,037","409,198","-230,161","149,000","659,396","-510,396","711,446"
132,9943,好樂迪          ,"1,183,000","475,700","707,300",0,0,0,0,0,0,"-3,772","32,228","36,000","-3,772",0,0,0,"703,528"
133,3014,聯陽            ,"864,000","231,000","633,000",0,0,0,0,"1,000","-1,000","64,996","20,001","9,000","11,001","53,995",0,"53,995","696,996"
134,3576,聯合再生        ,"1,517,000","828,000","689,000",0,0,0,0,0,0,"4,000","10,000",0,"10,000",0,"6,000","-6,000","693,000"
135,00701,國泰股利精選30  ,"18,000","2,000","16,000",0,0,0,0,0,0,"675,469",0,0,0,"719,469","44,000","675,469","691,469"
136,9958,世紀鋼          ,"830,600","500,100","330,500",0,0,0,"279,000",0,"279,000","69,576","20,576",0,"20,576","92,000","43,000","49,000","679,076"
137,00728,第一金工業30    ,"577,000",0,"577,000",0,0,0,0,0,0,"94,247",0,0,0,"270,247","176,000","94,247","671,247"
138,6176,瑞儀            ,"1,196,000","690,000","506,000",0,0,0,"112,000","5,156","106,844","42,088","48,088","12,000","36,088","9,000","3,000","6,000","654,932"
139,3059,華晶科          ,"784,000","136,000","648,000",0,0,0,0,"3,000","-3,000","8,134","8,134",0,"8,134",0,0,0,"653,134"
140,2441,超豐            ,"722,000","70,000","652,000",0,0,0,0,"2,000","-2,000",-770,"2,000","5,038","-3,038","15,268","13,000","2,268","649,230"
141,9933,中鼎            ,"966,000","332,000","634,000",0,0,0,0,0,0,"9,089","9,089",0,"9,089",0,0,0,"643,089"
142,3533,嘉澤            ,"1,192,253","479,181","713,072",0,0,0,"24,000","129,420","-105,420","10,586","13,125","29,034","-15,909","31,496","5,001","26,495","618,238"
143,3005,神基            ,"2,815,000","1,823,078","991,922",0,0,0,"100,000",0,"100,000","-477,708","18,000","184,021","-166,021","54,000","365,687","-311,687","614,214"
144,6285,啟碁            ,"1,777,025","1,665,060","111,965",0,0,0,0,"17,000","-17,000","492,497","483,000","362,100","120,900","381,597","10,000","371,597","587,462"
145,1734,杏輝            ,"861,000","279,000","582,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"582,000"
146,1616,億泰            ,"684,000","175,200","508,800",0,0,0,0,0,0,"73,000","74,000","1,000","73,000",0,0,0,"581,800"
147,2633,台灣高鐵        ,"2,010,038","1,486,000","524,038",0,0,0,0,"28,726","-28,726","70,000","135,000","76,000","59,000","11,000",0,"11,000","565,312"
148,6288,聯嘉            ,"742,000","191,000","551,000",0,0,0,0,0,0,"-5,000",0,"5,000","-5,000",0,0,0,"546,000"
149,3042,晶技            ,"376,000","171,000","205,000",0,0,0,"354,000","1,000","353,000","-14,000","1,000","17,000","-16,000","5,000","3,000","2,000","544,000"
150,2388,威盛            ,"2,688,000","2,675,000","13,000",0,0,0,"205,000",0,"205,000","321,786","439,000","105,050","333,950","118,000","130,164","-12,164","539,786"
151,1720,生達            ,"1,080,000","771,400","308,600",0,0,0,0,0,0,"229,599","1,000","7,401","-6,401","291,000","55,000","236,000","538,199"
152,1326,台化            ,"1,578,419","1,066,322","512,097",0,0,0,0,"9,599","-9,599","28,000","25,000",0,"25,000","3,000",0,"3,000","530,498"
153,2461,光群雷          ,"1,052,000","536,000","516,000",0,0,0,0,0,0,"-6,000",0,"6,000","-6,000",0,0,0,"510,000"
154,00902,中信電池及儲能  ,"2,003,000","387,000","1,616,000",0,0,0,0,0,0,"-1,111,193",0,0,0,"1,250,000","2,361,193","-1,111,193","504,807"
155,2357,華碩            ,"1,067,191","559,128","508,063",0,0,0,0,"2,414","-2,414","-2,117","3,179","4,000",-821,"6,704","8,000","-1,296","503,532"
156,8996,高力            ,"1,774,000","1,716,000","58,000",0,0,0,"345,000","42,000","303,000","141,772","212,226","70,454","141,772",0,0,0,"502,772"
157,00850,元大臺灣ESG永續 ,"11,000","13,000","-2,000",0,0,0,0,0,0,"504,317",0,0,0,"1,229,317","725,000","504,317","502,317"
158,5234,達興材料        ,"583,000","77,000","506,000",0,0,0,0,"1,000","-1,000","-5,000",0,"5,000","-5,000",0,0,0,"500,000"
159,2727,王品            ,"1,219,000","852,000","367,000",0,0,0,"125,000",0,"125,000","-3,813","18,168","82,000","-63,832","68,019","8,000","60,019","488,187"
160,2031,新光鋼          ,"680,000","488,000","192,000",0,0,0,"253,000",0,"253,000","24,000","18,000",0,"18,000","6,000",0,"6,000","469,000"
161,00908,富邦入息REITs+  ,"383,000",0,"383,000",0,0,0,0,0,0,"84,012",0,0,0,"829,012","745,000","84,012","467,012"
162,9914,美利達          ,"665,000","398,000","267,000",0,0,0,"160,000",0,"160,000","39,059","46,000","7,069","38,931",128,0,128,"466,059"
163,00925,新光標普電動車  ,0,0,0,0,0,0,0,0,0,"458,000",0,0,0,"758,000","300,000","458,000","458,000"
164,1515,力山            ,"601,000","148,000","453,000",0,0,0,0,0,0,"1,014","1,014",0,"1,014",0,0,0,"454,014"
165,1210,大成            ,"731,000","192,000","539,000",0,0,0,0,0,0,"-86,789","7,211","94,000","-86,789",0,0,0,"452,211"
166,4919,新唐            ,"710,000","250,000","460,000",0,0,0,"26,000","62,000","-36,000","26,677","2,000","6,003","-4,003","43,000","12,320","30,680","450,677"
167,2607,榮運            ,"749,000","300,000","449,000",0,0,0,0,0,0,"1,000","5,000",0,"5,000","5,000","9,000","-4,000","450,000"
168,2332,友訊            ,"1,421,000","1,007,000","414,000",0,0,0,0,0,0,"35,000","5,000",0,"5,000","30,000",0,"30,000","449,000"
169,1103,嘉泥            ,"479,000","28,000","451,000",0,0,0,0,0,0,"-14,000","10,000","24,000","-14,000",0,0,0,"437,000"
170,4142,國光生          ,"593,000","153,000","440,000",0,0,0,0,"2,000","-2,000","-4,000","3,000",0,"3,000","3,000","10,000","-7,000","434,000"
171,6196,帆宣            ,"519,000","119,000","400,000",0,0,0,0,0,0,"33,000","14,000",0,"14,000","19,000",0,"19,000","433,000"
172,6790,永豐實          ,"155,000","39,000","116,000",0,0,0,0,0,0,"315,000","320,000","5,000","315,000",0,0,0,"431,000"
173,2705,六福            ,"2,186,000","1,756,000","430,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"430,000"
174,8110,華東            ,"480,000","64,000","416,000",0,0,0,0,0,0,"12,838","13,000",162,"12,838",0,0,0,"428,838"
175,00876,元大全球5G      ,"18,000","6,000","12,000",0,0,0,0,0,0,"409,465",0,0,0,"484,465","75,000","409,465","421,465"
176,4155,訊映            ,"588,000","169,000","419,000",0,0,0,0,0,0,"-1,000",0,"1,000","-1,000",0,0,0,"418,000"
177,4739,康普            ,"450,257","160,000","290,257",0,0,0,0,"1,000","-1,000","118,000","50,000",0,"50,000","68,000",0,"68,000","407,257"
